Country,Insertion Order ID,Line Item,Line Item Start,Line Item End,Campaign,Campaign ID,Flight,Flight ID,Creative,Creative ID,Country,Line Item ID,Impressions
FR,25384,1/17 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/17/2024,1/17/2024,NA_NA_121139_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/17,158041,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock ,429060,UGM_18-21-FR_APP_NA-NA_NA_151014_121139 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/17 RB,314858,Belgium,121139,1
FR,25384,1/17 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/17/2024,1/17/2024,NA_NA_121139_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/17,158041,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock ,429060,UGM_18-21-FR_APP_NA-NA_NA_151014_121139 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/17 RB,314858,France,121139,68957
FR,25384,1/17 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/17/2024,1/17/2024,NA_NA_121139_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/17,158041,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock ,429060,UGM_18-21-FR_APP_NA-NA_NA_151014_121139 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/17 RB,314858,Spain,121139,2
FR,25384,1/17 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/17/2024,1/17/2024,NA_NA_121139_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/17,158041,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock ,429060,UGM_18-21-FR_APP_NA-NA_NA_151014_121139 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/17 RB,314858,United Kingdom,121139,1
FR,25384,1/17 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/17/2024,1/17/2024,NA_NA_121139_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/17,158041,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock ,429060,UGM_18-21-FR_APP_NA-NA_NA_151014_121139 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/17 RB,314858,,121139,155
FR,25384,1/17-1/31 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120063_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157957,FS+_17-21_STV_RES_ACR-UTG | ADDED VALUE,428926,FS+_17-21-FR_APP_NA-NA_NA_151014_120063 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314855,France,120063,147137
FR,25384,1/17-1/31 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120063_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157957,FS+_17-21_STV_RES_ACR-UTG | ADDED VALUE,428926,FS+_17-21-FR_APP_NA-NA_NA_151014_120063 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314855,Guadeloupe,120063,2
FR,25384,1/17-1/31 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120063_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157957,FS+_17-21_STV_RES_ACR-UTG | ADDED VALUE,428926,FS+_17-21-FR_APP_NA-NA_NA_151014_120063 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314855,Hong Kong,120063,1
FR,25384,1/17-1/31 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120063_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157957,FS+_17-21_STV_RES_ACR-UTG | ADDED VALUE,428926,FS+_17-21-FR_APP_NA-NA_NA_151014_120063 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314855,United Kingdom,120063,1
FR,25384,1/17-1/31 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120063_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157957,FS+_17-21_STV_RES_ACR-UTG | ADDED VALUE,428926,FS+_17-21-FR_APP_NA-NA_NA_151014_120063 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314855,,120063,316
