Country,Insertion Order ID,Line Item,Line Item Start,Line Item End,Campaign,Campaign ID,Flight,Flight ID,Creative,Creative ID,Country,Line Item ID,Impressions
AU,25769,2/8-2/11 Game Console Launcher (2016+) / Gaming Hub (2022+) AUSTRALIA: Untargeted,2/8/2024,2/11/2024,NA_NA_121007_GC-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 02/11,159731,GC_17-21_STV_RES_ACR-UTG,431926,GC_17-21-AU_APP_NA-NA_NA_152556_121007 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 02/11 Halo 109976,316776,Australia,121007,41382
AU,25769,2/8-2/11 Game Console Launcher (2016+) / Gaming Hub (2022+) AUSTRALIA: Untargeted,2/8/2024,2/11/2024,NA_NA_121007_GC-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 02/11,159731,GC_17-21_STV_RES_ACR-UTG,431926,GC_17-21-AU_APP_NA-NA_NA_152556_121007 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 02/11 Halo 109976,316776,,121007,66
AU,25769,2/8-2/11 Game Console Launcher (2016+) / Gaming Hub (2022+) AUSTRALIA: Untargeted,2/8/2024,2/11/2024,NA_NA_121007_GC-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 02/11,159731,GH_22-23_STV_RES_ACR-UTG,431802,GH_22-23-AU_APP_NA-NA_NA_152556_121007 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 02/11 Halo 109976,316774,Australia,121007,70760
AU,25769,2/8-2/11 Game Console Launcher (2016+) / Gaming Hub (2022+) AUSTRALIA: Untargeted,2/8/2024,2/11/2024,NA_NA_121007_GC-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 02/11,159731,GH_22-23_STV_RES_ACR-UTG,431802,GH_22-23-AU_APP_NA-NA_NA_152556_121007 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 02/11 Halo 109976,316774,,121007,159
AU,25769,2/8-3/7 ADDED VALUE First Screen Rotational (2017+) AUSTRALIA: Untargeted,2/8/2024,3/7/2024,NA_NA_120997_FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 03/07,159453,FS+_17-21_STV_RES_ACR-UTG,431160,FS+_17-21-AU_APP_NA-NA_NA_152556_120997 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 03/07 Halo 109976,316769,Australia,120997,206706
AU,25769,2/8-3/7 ADDED VALUE First Screen Rotational (2017+) AUSTRALIA: Untargeted,2/8/2024,3/7/2024,NA_NA_120997_FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 03/07,159453,FS+_17-21_STV_RES_ACR-UTG,431160,FS+_17-21-AU_APP_NA-NA_NA_152556_120997 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 03/07 Halo 109976,316769,,120997,349
AU,25769,2/8-3/7 ADDED VALUE First Screen Rotational (2017+) AUSTRALIA: Untargeted,2/8/2024,3/7/2024,NA_NA_120997_FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 03/07,159453,FSM_22-23_STV_RES_ACR-UTG,431925,FSM_22-23-AU_APP_NA-NA_NA_152556_120997 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 03/07 Halo 109976,316771,Australia,120997,93464
AU,25769,2/8-3/7 ADDED VALUE First Screen Rotational (2017+) AUSTRALIA: Untargeted,2/8/2024,3/7/2024,NA_NA_120997_FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/08 - 03/07,159453,FSM_22-23_STV_RES_ACR-UTG,431925,FSM_22-23-AU_APP_NA-NA_NA_152556_120997 | P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | Now Streaming | 02/08 - 03/07 Halo 109976,316771,,120997,195
AU,25769,2/9 First Screen 4 Hour Untargeted Roadblock 6PM-10PM AEDT Fixed (2017+),2/9/2024,2/9/2024,NA_NA_120994_RB-FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/09 (6PM - 10PM),159315,FS+_17-21_STV_ROAD_ACR-UTG,430893,FS+_17-21-AU_APP_NA-NA_NA_152556_120994 | P+ AUS_Halo S2_1Q24 | Now Streaming | 02/09 (6PM - 10PM) Halo 109976,316171,Australia,120994,1930655
AU,25769,2/9 First Screen 4 Hour Untargeted Roadblock 6PM-10PM AEDT Fixed (2017+),2/9/2024,2/9/2024,NA_NA_120994_RB-FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/09 (6PM - 10PM),159315,FS+_17-21_STV_ROAD_ACR-UTG,430893,FS+_17-21-AU_APP_NA-NA_NA_152556_120994 | P+ AUS_Halo S2_1Q24 | Now Streaming | 02/09 (6PM - 10PM) Halo 109976,316171,United States,120994,1
AU,25769,2/9 First Screen 4 Hour Untargeted Roadblock 6PM-10PM AEDT Fixed (2017+),2/9/2024,2/9/2024,NA_NA_120994_RB-FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/09 (6PM - 10PM),159315,FS+_17-21_STV_ROAD_ACR-UTG,430893,FS+_17-21-AU_APP_NA-NA_NA_152556_120994 | P+ AUS_Halo S2_1Q24 | Now Streaming | 02/09 (6PM - 10PM) Halo 109976,316171,,120994,3318
AU,25769,2/9 First Screen 4 Hour Untargeted Roadblock 6PM-10PM AEDT Fixed (2017+),2/9/2024,2/9/2024,NA_NA_120994_RB-FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/09 (6PM - 10PM),159315,FSM_22-23_STV_ROAD_ACR-UTG,430894,FSM_22-23-AU_APP_NA-NA_NA_152556_120994 | P+ AUS_Halo S2_1Q24 | Now Streaming | 02/09 (6PM - 10PM) Halo 109976,316413,Australia,120994,591645
AU,25769,2/9 First Screen 4 Hour Untargeted Roadblock 6PM-10PM AEDT Fixed (2017+),2/9/2024,2/9/2024,NA_NA_120994_RB-FS+-17-23-AU_152556_P+ AUS_The Gilded Age S2 & Halo S2_1Q24 | 02/09 (6PM - 10PM),159315,FSM_22-23_STV_ROAD_ACR-UTG,430894,FSM_22-23-AU_APP_NA-NA_NA_152556_120994 | P+ AUS_Halo S2_1Q24 | Now Streaming | 02/09 (6PM - 10PM) Halo 109976,316413,,120994,1167
